Id,SalePrice
2658,143328.0395622913
2718,149512.03226369142
2414,211493.74852334906
1989,105699.21811161304
625,176943.29664894543
333,89386.03910199447
1327,105320.12128648629
858,161403.9017463483
95,179414.26091464804
1568,165323.51281160198
2482,159235.06083143593
1364,121889.96430430264
2584,150063.20232548355
818,265967.45815669606
2673,156909.5067260472
2089,118359.30039167452
1297,141370.07583842857
790,116259.9129526323
2616,198213.0072798058
720,172752.26807497503
222,155497.9383316659
557,130881.93662309139
1148,200459.97246319833
2766,188138.31719469768
534,185946.96855047366
1452,126188.5709905288
630,122926.88801675905
2648,113694.15098794864
125,150747.3465366643
1904,62356.24467431514
1670,113000.50690435678
756,97692.6813288619
717,207267.2447462956
1032,159517.22536235565
852,216404.3764091821
1731,174955.1817193105
2639,119826.22865887961
2071,96114.02418464134
1267,118048.05874005452
1851,198464.75161548593
567,154381.3515759114
2439,208808.03978584486
1898,151366.22251836362
647,186022.29131151972
2256,226983.76441878668
979,98669.96270913414
1444,223849.35840590647
2485,120715.47598697322
157,129137.53889221748
88,119429.51478440114
2003,114526.70516624997
186,194706.8737252059
1425,237076.09572666136
2695,129926.94734968382
738,94151.01616803807
395,157888.0118993751
1353,160701.2618788716
1878,141551.85064603802
390,163909.55067806807
1456,243416.48873135823
1103,311677.0997482339
1387,119405.55691258496
2070,147418.31847474823
1199,183259.13419560777
2479,172929.25772120018
501,297106.9750150867
2362,100380.12507564001
1718,210282.0421227089
2188,90362.62410947648
1483,159361.7980267352
2557,83073.52510668305
437,347425.62848797644
2224,190010.78824034834
1628,172934.63308716408
397,136629.36949944292
587,192286.7192859231
971,142569.5768079256
2611,137942.26930318805
1887,106656.12485524078
2399,331369.9148618281
2148,201905.0323058273
304,117763.41846547322
1997,124260.50624399734
2817,115482.21188153158
1431,195572.8137147967
427,319361.0004757187
263,126955.13339683285
598,174860.72142029996
2895,219772.16386552886
687,139758.7915539198
1822,137170.65804179022
2191,110371.9728182457
179,120465.28291017795
1009,214482.91335273598
2010,127655.73745785997
1991,135571.33619514343
1411,180952.62332761163
1721,220387.86509770813
1144,191311.72128116072
593,215253.83124082384
575,284094.0591502551
1249,169293.4333449934
1604,122409.70115423412
1064,450797.0880189099
1923,157748.10651845395
1988,108952.21693124049
2325,172877.37763073816
114,211398.15228188125
2700,155514.16929770532
217,135456.58273981034
343,169682.08680219352
386,230656.35359780918
2005,110631.3835670133
2908,141311.85549013934
1814,240205.90939638123
2446,393681.9906196537
208,125527.61431265093
1679,103077.77312373408
822,311279.0046617659
6,194096.4202950249
1781,365441.571790164
2397,266377.0687213659
2340,290093.30252019636
1618,175512.39455901395
2843,126766.67040184
1061,343126.22402952355
2786,129071.41172402885
1935,138087.0514827516
1341,111926.1107595185
521,262842.39568865765
2136,136591.52048383534
996,204769.07064373328
227,145718.14474417636
135,180820.5961937002
1167,165479.57868725847
294,219374.91806676946
1776,200062.58193978446
540,168824.2822394616
1717,207383.38365728193
2303,136085.47992581275
116,190530.74828552338
127,143185.94304587244
1371,137998.6498406431
1014,135007.40054118357
1507,111833.48658080358
702,116133.13330708069
